log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,size,date,status,note
compute_mismatch_I_td_cubes_3132995_65.out,I_td,mismatch,0:5:36.29,1,15,,,,0.75,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p75_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2133645,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_66.out,I_td,mismatch,0:5:49.69,1,15,,,,0.76,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p76_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2131836,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_67.out,I_td,mismatch,0:5:33.04,1,15,,,,0.77,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p77_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2131083,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_68.out,I_td,mismatch,0:5:36.41,1,15,,,,0.78,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p78_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2130032,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_69.out,I_td,mismatch,0:7:1.68,1,15,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2129959,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_70.out,I_td,mismatch,0:5:32.98,1,15,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2129052,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_71.out,I_td,mismatch,0:5:34.0,1,15,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2128189,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_72.out,I_td,mismatch,0:6:20.56,1,15,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2127221,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_73.out,I_td,mismatch,0:5:52.06,1,15,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2125944,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_74.out,I_td,mismatch,0:5:44.22,1,15,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2126214,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_75.out,I_td,mismatch,0:6:1.87,1,15,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2125094,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_76.out,I_td,mismatch,0:5:44.69,1,15,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2125142,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_77.out,I_td,mismatch,0:5:36.79,1,15,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2124929,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_78.out,I_td,mismatch,0:5:41.95,1,15,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2124720,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_79.out,I_td,mismatch,0:5:39.71,1,15,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2124286,2026-04-29,ok,
compute_mismatch_I_td_cubes_3132995_80.out,I_td,mismatch,0:5:33.03,1,15,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2124852,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_0.out,I_td,mismatch,0:6:40.16,1,5,,,,0.1,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p1_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2351961,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_1.out,I_td,mismatch,0:6:37.46,1,5,,,,0.11,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p11_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2348055,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_2.out,I_td,mismatch,0:6:41.5,1,5,,,,0.12,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p12_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2345120,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_3.out,I_td,mismatch,0:6:43.3,1,5,,,,0.13,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p13_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2340829,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_4.out,I_td,mismatch,0:6:32.27,1,5,,,,0.14,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p14_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2327603,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_5.out,I_td,mismatch,0:7:20.8,1,5,,,,0.15,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p15_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2321205,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_6.out,I_td,mismatch,0:6:37.58,1,5,,,,0.16,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p16_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2320021,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_7.out,I_td,mismatch,0:6:37.04,1,5,,,,0.17,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p17_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2317296,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_8.out,I_td,mismatch,0:6:48.95,1,5,,,,0.18,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p18_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2314914,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_9.out,I_td,mismatch,0:6:36.4,1,5,,,,0.19,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p19_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2312573,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_10.out,I_td,mismatch,0:6:39.49,1,5,,,,0.2,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p2_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2310857,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_11.out,I_td,mismatch,0:6:35.8,1,5,,,,0.21,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p21_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2309488,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_12.out,I_td,mismatch,0:6:42.66,1,5,,,,0.22,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p22_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2307454,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_13.out,I_td,mismatch,0:6:54.4,1,5,,,,0.23,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p23_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2305290,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_14.out,I_td,mismatch,0:6:55.81,1,5,,,,0.24,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p24_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2303151,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_15.out,I_td,mismatch,0:6:45.94,1,5,,,,0.25,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p25_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2301532,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_16.out,I_td,mismatch,0:6:39.07,1,5,,,,0.26,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p26_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2299624,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_17.out,I_td,mismatch,0:6:55.63,1,5,,,,0.27,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p27_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2297293,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_18.out,I_td,mismatch,0:6:33.85,1,5,,,,0.28,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p28_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2295675,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_19.out,I_td,mismatch,0:6:47.7,1,5,,,,0.29,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p29_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2292258,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_20.out,I_td,mismatch,0:6:49.67,1,5,,,,0.3,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p3_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2287380,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_21.out,I_td,mismatch,0:6:35.81,1,5,,,,0.31,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p31_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2276605,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_22.out,I_td,mismatch,0:6:36.56,1,5,,,,0.32,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p32_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2264978,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_23.out,I_td,mismatch,0:6:34.78,1,5,,,,0.33,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p33_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2260977,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_24.out,I_td,mismatch,0:6:34.66,1,5,,,,0.34,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p34_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2258961,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_25.out,I_td,mismatch,0:6:34.22,1,5,,,,0.35,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p35_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2256606,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_26.out,I_td,mismatch,0:6:41.74,1,5,,,,0.36,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p36_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2254887,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_27.out,I_td,mismatch,0:6:33.89,1,5,,,,0.37,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p37_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2254470,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_28.out,I_td,mismatch,0:6:54.72,1,5,,,,0.38,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p38_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2253314,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_29.out,I_td,mismatch,0:6:33.14,1,5,,,,0.39,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p39_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2251808,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_30.out,I_td,mismatch,0:6:44.68,1,5,,,,0.4,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p4_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2250469,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_31.out,I_td,mismatch,0:6:45.23,1,5,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p41_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2250119,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_32.out,I_td,mismatch,0:6:45.87,1,5,,,,0.42,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p42_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2249703,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_33.out,I_td,mismatch,0:6:32.29,1,5,,,,0.43,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p43_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2248626,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_34.out,I_td,mismatch,0:6:25.5,1,5,,,,0.44,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p44_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2247726,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_35.out,I_td,mismatch,0:6:24.95,1,5,,,,0.45,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p45_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2247024,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_36.out,I_td,mismatch,0:6:29.11,1,5,,,,0.46,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p46_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2246280,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_37.out,I_td,mismatch,0:6:35.62,1,5,,,,0.47,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p47_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2245232,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_38.out,I_td,mismatch,0:6:49.57,1,5,,,,0.48,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p48_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2244044,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_39.out,I_td,mismatch,0:6:33.59,1,5,,,,0.49,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p49_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2243863,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_40.out,I_td,mismatch,0:6:54.3,1,5,,,,0.5,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p5_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2243457,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_41.out,I_td,mismatch,0:6:30.31,1,5,,,,0.51,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p51_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2242079,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_42.out,I_td,mismatch,0:6:49.93,1,5,,,,0.52,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p52_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2241404,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_43.out,I_td,mismatch,0:6:50.37,1,5,,,,0.53,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p53_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2240676,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_44.out,I_td,mismatch,0:6:54.59,1,5,,,,0.54,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p54_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2240569,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_45.out,I_td,mismatch,0:6:38.93,1,5,,,,0.55,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p55_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2240238,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_46.out,I_td,mismatch,0:6:30.07,1,5,,,,0.56,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p56_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2239635,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_47.out,I_td,mismatch,0:6:38.01,1,5,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p57_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2239573,2026-04-29,ok,
compute_mismatch_I_td_cubes_3134759_48.out,I_td,mismatch,0:6:38.73,1,5,,,,0.58,,,,20,70,51,0,6,61,0,15,151,51,,Taman_edgeon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_edgeon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p58_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_edgeon.h5,2238335,2026-04-29,ok,
