log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,date,status,Note
compute_mismatch_I_td_cubes_3144812_33.out,I_td,mismatch,0:6:19.92,1,5,,,,0.43,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p43_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_34.out,I_td,mismatch,0:6:24.52,1,5,,,,0.44,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p44_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_35.out,I_td,mismatch,0:6:21.94,1,5,,,,0.45,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p45_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_36.out,I_td,mismatch,0:6:30.0,1,5,,,,0.46,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p46_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_37.out,I_td,mismatch,0:6:28.24,1,5,,,,0.47,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p47_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_38.out,I_td,mismatch,0:6:45.61,1,5,,,,0.48,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p48_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_39.out,I_td,mismatch,0:6:38.97,1,5,,,,0.49,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p49_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_40.out,I_td,mismatch,0:6:46.88,1,5,,,,0.5,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p5_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_41.out,I_td,mismatch,0:6:30.83,1,5,,,,0.51,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p51_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_42.out,I_td,mismatch,0:6:27.06,1,5,,,,0.52,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p52_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_43.out,I_td,mismatch,0:6:23.56,1,5,,,,0.53,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p53_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_44.out,I_td,mismatch,0:6:24.92,1,5,,,,0.54,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p54_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_45.out,I_td,mismatch,0:6:24.2,1,5,,,,0.55,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p55_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_46.out,I_td,mismatch,0:6:37.97,1,5,,,,0.56,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p56_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_47.out,I_td,mismatch,,1,5,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,,2026-05-06,failed,CANCELLED DUE TO TIME LIMIT (JOB 3145148)
compute_mismatch_I_td_cubes_3144812_48.out,I_td,mismatch,0:6:35.43,1,5,,,,0.58,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p58_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_49.out,I_td,mismatch,0:6:26.31,1,5,,,,0.59,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p59_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_50.out,I_td,mismatch,0:6:33.25,1,5,,,,0.6,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p6_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_51.out,I_td,mismatch,0:6:26.3,1,5,,,,0.61,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p61_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_52.out,I_td,mismatch,0:6:38.47,1,5,,,,0.62,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p62_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_53.out,I_td,mismatch,0:6:37.4,1,5,,,,0.63,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p63_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_54.out,I_td,mismatch,0:6:35.88,1,5,,,,0.64,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p64_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_55.out,I_td,mismatch,0:6:20.33,1,5,,,,0.65,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p65_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_56.out,I_td,mismatch,0:6:27.1,1,5,,,,0.66,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p66_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_57.out,I_td,mismatch,0:6:20.99,1,5,,,,0.67,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p67_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_58.out,I_td,mismatch,0:6:25.07,1,5,,,,0.68,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p68_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_59.out,I_td,mismatch,0:6:22.47,1,5,,,,0.69,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p69_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_60.out,I_td,mismatch,0:6:30.48,1,5,,,,0.7,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p7_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_61.out,I_td,mismatch,0:6:42.46,1,5,,,,0.71,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p71_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_62.out,I_td,mismatch,,1,5,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,,2026-05-06,failed,CANCELLED DUE TO TIME LIMIT (JOB 3145188)
compute_mismatch_I_td_cubes_3144812_63.out,I_td,mismatch,0:6:46.66,1,5,,,,0.73,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p73_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_64.out,I_td,mismatch,0:6:37.76,1,5,,,,0.74,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p74_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_65.out,I_td,mismatch,0:6:30.75,1,5,,,,0.75,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p75_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_66.out,I_td,mismatch,0:6:24.64,1,5,,,,0.76,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p76_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_67.out,I_td,mismatch,0:6:28.34,1,5,,,,0.77,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p77_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_68.out,I_td,mismatch,0:6:29.79,1,5,,,,0.78,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p78_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_69.out,I_td,mismatch,0:6:38.76,1,5,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_70.out,I_td,mismatch,0:6:39.86,1,5,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_71.out,I_td,mismatch,0:6:39.26,1,5,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_72.out,I_td,mismatch,0:6:31.33,1,5,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_73.out,I_td,mismatch,0:6:30.01,1,5,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_74.out,I_td,mismatch,0:6:24.73,1,5,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_75.out,I_td,mismatch,0:6:30.43,1,5,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_76.out,I_td,mismatch,0:6:27.08,1,5,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_77.out,I_td,mismatch,0:6:31.34,1,5,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_78.out,I_td,mismatch,0:6:33.19,1,5,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_79.out,I_td,mismatch,0:6:38.39,1,5,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_3144812_80.out,I_td,mismatch,0:6:39.57,1,5,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_test_3146236_31.out,I_td,mismatch,0:6:35.55,1,5,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p41_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_test_3146236_47.out,I_td,mismatch,0:6:46.21,1,5,,,,0.57,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p57_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
compute_mismatch_I_td_cubes_test_3146236_62.out,I_td,mismatch,0:6:43.15,1,5,,,,0.72,,,,20,70,51,0,6,61,0,15,151,51,,Taman_faceon,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_faceon/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p72_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_faceon.h5,2026-05-06,ok,
