log_file,pipeline,stage,total_time,z,mcz,mcz_min,mcz_max,mcz_pts,I,I_min,I_max,I_pts,td_min_ms,td_max_ms,td_pts,omega_min,omega_max,omega_pts,theta_min,theta_max,theta_pts,gamma_pts,dtype,orientation,save_dir,save_file,date,status,Note
compute_mismatch_I_td_cubes_3138901_69.out,I_td,mismatch,0:5:29.16,1,15,,,,0.79,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p79_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_70.out,I_td,mismatch,0:5:28.59,1,15,,,,0.8,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p8_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_71.out,I_td,mismatch,0:5:27.06,1,15,,,,0.81,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p81_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_72.out,I_td,mismatch,0:5:23.98,1,15,,,,0.82,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p82_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_73.out,I_td,mismatch,0:5:29.08,1,15,,,,0.83,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p83_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_74.out,I_td,mismatch,0:5:27.44,1,15,,,,0.84,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p84_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_75.out,I_td,mismatch,0:5:28.39,1,15,,,,0.85,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p85_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_76.out,I_td,mismatch,0:5:27.47,1,15,,,,0.86,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p86_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_77.out,I_td,mismatch,0:5:31.27,1,15,,,,0.87,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p87_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_78.out,I_td,mismatch,0:5:32.15,1,15,,,,0.88,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p88_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_79.out,I_td,mismatch,0:5:27.68,1,15,,,,0.89,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p89_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3138901_80.out,I_td,mismatch,0:5:43.57,1,15,,,,0.9,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz15_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz15_I0p9_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_0.out,I_td,mismatch,0:6:33.83,1,5,,,,0.1,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p1_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_1.out,I_td,mismatch,0:6:33.49,1,5,,,,0.11,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p11_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_2.out,I_td,mismatch,0:6:27.08,1,5,,,,0.12,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p12_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_3.out,I_td,mismatch,0:6:30.81,1,5,,,,0.13,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p13_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_4.out,I_td,mismatch,0:6:28.24,1,5,,,,0.14,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p14_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_5.out,I_td,mismatch,0:6:33.02,1,5,,,,0.15,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p15_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_6.out,I_td,mismatch,0:6:27.96,1,5,,,,0.16,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p16_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_7.out,I_td,mismatch,0:6:28.09,1,5,,,,0.17,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p17_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_8.out,I_td,mismatch,0:6:30.94,1,5,,,,0.18,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p18_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_9.out,I_td,mismatch,0:6:31.19,1,5,,,,0.19,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p19_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_10.out,I_td,mismatch,0:6:27.7,1,5,,,,0.2,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p2_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_11.out,I_td,mismatch,0:6:25.08,1,5,,,,0.21,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p21_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_12.out,I_td,mismatch,0:6:31.45,1,5,,,,0.22,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p22_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_13.out,I_td,mismatch,0:6:30.83,1,5,,,,0.23,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p23_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_14.out,I_td,mismatch,0:6:27.75,1,5,,,,0.24,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p24_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_15.out,I_td,mismatch,0:6:29.81,1,5,,,,0.25,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p25_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_16.out,I_td,mismatch,0:6:29.18,1,5,,,,0.26,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p26_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_17.out,I_td,mismatch,0:6:35.47,1,5,,,,0.27,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p27_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_18.out,I_td,mismatch,0:6:29.56,1,5,,,,0.28,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p28_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_19.out,I_td,mismatch,0:6:47.02,1,5,,,,0.29,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p29_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_20.out,I_td,mismatch,0:6:27.79,1,5,,,,0.3,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p3_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_21.out,I_td,mismatch,0:6:30.51,1,5,,,,0.31,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p31_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_22.out,I_td,mismatch,0:6:36.6,1,5,,,,0.32,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p32_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_23.out,I_td,mismatch,0:6:31.34,1,5,,,,0.33,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p33_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_24.out,I_td,mismatch,0:6:30.81,1,5,,,,0.34,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p34_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_25.out,I_td,mismatch,0:6:34.61,1,5,,,,0.35,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p35_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_26.out,I_td,mismatch,0:6:31.77,1,5,,,,0.36,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p36_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_27.out,I_td,mismatch,0:6:35.24,1,5,,,,0.37,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p37_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_28.out,I_td,mismatch,0:6:39.55,1,5,,,,0.38,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p38_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_29.out,I_td,mismatch,0:6:36.13,1,5,,,,0.39,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p39_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_30.out,I_td,mismatch,0:6:45.46,1,5,,,,0.4,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p4_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_31.out,I_td,mismatch,0:6:28.33,1,5,,,,0.41,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p41_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_32.out,I_td,mismatch,0:6:36.39,1,5,,,,0.42,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p42_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_33.out,I_td,mismatch,0:6:32.02,1,5,,,,0.43,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p43_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_34.out,I_td,mismatch,0:6:34.44,1,5,,,,0.44,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p44_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_35.out,I_td,mismatch,0:6:33.47,1,5,,,,0.45,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p45_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_36.out,I_td,mismatch,0:6:30.12,1,5,,,,0.46,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p46_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
compute_mismatch_I_td_cubes_3139394_37.out,I_td,mismatch,0:6:36.27,1,5,,,,0.47,,,,20,70,51,0,6,61,0,15,151,51,,Taman_random,mismatch_z1_mcz5_I0p1-0p9_td20-70_Taman_random/mismatch_cubes,mismatch_cubes_z1_mcz5_I0p47_td20-70x51_omega0-6x61_theta0-15x151_gamma0-2pix51_Taman_random.h5,2026-05-02,ok,
